"Timestamp","Top Entry (Choice 1)","Add color around your ""Choice 1"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 2)","Add color around your ""Choice 2"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 3)","Add color around your ""Choice 3"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 4)","Add color around your ""Choice 4"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 5)","Add color around your ""Choice 5"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Bottom Choice (Exclude From List)","Add color around your Bottom Choice.  Why is it not appropriate for our list?  Is it wrong?  Is it off-topic? Any additional thoughts are welcome."
"2024/06/25 10:14:56 PM MDT","BackdoorAttacks","","PromptInjection","","SensitiveInformationDisclosure","I think it is important because information privacy policies must be maneuvered with caution and caution. precisely because the data can be exposed and must be prevented.","FunctionCallingAttack","Importance: Function Calling Attacks (FCA) pose significant risks by exploiting LLMs’ ability to execute external functions, leading to unauthorized access, data breaches, and system manipulation.

Top-Level Entry: FCAs should be a new, top-level entry due to their unique nature and specific mitigation needs, distinct from other vulnerabilities.

Additional Thoughts: Implement advanced monitoring and detection, conduct regular security assessments, promote collaboration for knowledge sharing, and develop clear policies and best practices to minimize FCA risks.","AdversarialAIRedTeamingCyberOps","Importance: Adversarial AI Red Teaming involves simulating attacks to identify and mitigate vulnerabilities in AI systems, crucial for improving resilience against real-world threats.

Top-Level Entry: This should be a new, top-level entry due to its specialized focus on proactive security testing and unique techniques used in AI adversarial attacks.

Additional Thoughts: Develop dedicated teams for continuous testing, create robust frameworks for adversarial simulations, collaborate across industries for best practices, and integrate findings into AI development lifecycles for enhanced security.","Unwanted-AI-Actions.md","Inappropriateness: “Unwanted-AI-Actions” is not suitable for our list because it is too broad and lacks specificity, making it less actionable for targeted security measures.

Off-Topic: This category can overlap with various other specific vulnerabilities, diluting focus and resources from more distinct and critical issues.

Additional Thoughts: Focus on more defined threats like Function Calling Attacks and Adversarial AI Red Teaming. Broad categories should be broken down into specific, actionable items for more effective mitigation and management."
"2024/06/26 6:05:50 AM MDT","AgentAutonomyEscalation","There is a widespread lack of understanding of how Generative ML use, leading to extremely dangerous misuses - be it wrt cyber-offensive operations or actual societal damaage.","AIAssistedSocialEngineering","Social engineering is now personalized and mass-scale. And Cheap. And hard to detect. ","DevelopingInsecureSourceCode","Code assistants usage is most common in cases where the user does not have the competences to evaluate it. LLMs are known to generate vulnerable code and so far were not patched for it. With pressure to have higher output with LLMs, we are effectively carpet-bombing codebases with vulnerabilities to go 10% faster, that we will have to pay later down the line with 10x refactor overhead.","ResourceExhaustion","This is a highly relevant and yet underappreciated vector of attacks","InsecureDesign","LLM design is hard, especially in absence of well-known best practices. Acknowledging this is a problem is important","BackdoorAttacks","Extremely hard to implement, currently reserved to APT and hence not worthy of a Top-10 spot for general public."
"2024/06/26 11:34:39 AM MDT","MultimodalInjections","","PromptInjection","","SensitiveInformationDisclosure","","InsecureInputHandling","","AdversarialInputs","","",""
"2024/06/26 11:50:07 AM MDT","PromptInjection","","SensitiveInformationDisclosure","","MultimodalInjections","","InsecureInputHandling","","","","",""
"2024/06/26 12:48:51 PM MDT","PromptInjection","","MultimodalInjections","","SensitiveInformationDisclosure","","InsecureInputHandling","","","","",""
"2024/06/26 1:31:20 PM MDT","PromptInjection","Fundamentally a LLM system design issue which requires firewalls or someway to predict and prevent injection attacks ","SupplyChainVulnerabilities","Software that supports building and managing AI systems has not been designed to be secure","SensitiveInformationDisclosure","Sensitive information disclosure is a broad category which includes training data and data that happens using LLMs. ","UnauthorizedAccessandEntitlementViolations","Non-AI systems are difficult to manage access to - AI LLM systems are less mature and the environments more complex. ","ImproperErrorHandling","It's obvious to say things should be ""designed securely"" but improper error handing is easily overlooked and could expose an organization ","MaliciousLLMTuner","Requires significant technical expertise and inside knowledge, making it less accessible to general attackers.
"
"2024/06/26 4:08:25 PM MDT","DeepfakeThreat","With the rise of multimodal LLMs, application protection against deepfakes will be important. Impact is huge with fraud and many systems will be vulnerable. Should be top level item","VulnerableAutonomousAgents","The consequences of agents are yet to be discovered. It would be great to discuss if multi-agent systems should be part of this as well.","DevelopingInsecureSourceCode","Many companies are already using copilots or LLM-based tools for code generation. Memorization or insecure code injections are important security concerns for the new generation of LLM-written apps. Top level item I think","ResourceExhaustion","I like combination of both threats into single item","SupplyChainVulnerabilities","Great addition to the existing item.","InsecureDesign","The item is somewhat broad and might not be actionable enough for the guide's audience."
"2024/06/26 8:39:30 PM MDT","UnauthorizedAccessandEntitlementViolations","very common / required for all / tend to be underestimated importance vs usability","SupplyChainVulnerabilities","Because of the rapid changes due to LLM advancements, there is a constant need to maintain and update the modules and APIs around AI as the mechanism engine to incorporate (because they can suddenly end their lifetime). This is a level of change that was not present in other third-party components such as OSS.","ResourceExhaustion","","PromptInjection","","IndirectContextInjection","","AdversarialInputs",""
"2024/06/26 10:24:06 PM MDT","BypassingSystemInstructionsUsingSystemPromptLeakage","","DeepfakeThreat","","FineTuningRag","","FunctionCallingAttack","","InsecureDesign","","MaliciousLLMTuner",""
"2024/06/27 3:24:57 AM MDT","DevelopingInsecureSourceCode","The candidates most prone to have their code written by a LLM are also the ones least probably to verify security issues with it.","AgentAutonomyEscalation","The feature demand for LLM-based software call for features that interact with other applications or devices. As this advances, there's a big risk user will abuse the software to try and enact behaviors they should not be allowed to.","DeepfakeThreat","","DangerousHallucinations","","PromptInjection","","SupplyChainVulnerabilities",""
"2024/06/27 4:29:56 AM MDT","VulnerableAutonomousAgents","The concept of ""Autonomy"" in agentic development implies the use of canonical instructions and function callings that rely on the environment and infrastructure. Being this aspect very likely unrelated to the AI/ML team but potentially assigned to a localized team that develops actions mechanism, I see a strong risk that is confirmed inthe LowCode NoCode top10. I vow for this. Agentic dev is the next big thing.","SupplyChainVulnerabilities","Not only I think the software artifacts Supply Chain is critical for the LLM but with the advent of agents that could become portable assets I suggest we entail this in the LLM05. I agree on the fact that this is a retainer, and that it also needs to grow to include the ever changing models components and BoM. This is valid in multimodal and multimodel scenarios.","FunctionCallingAttack","By linking this item with lowcode nocode top10 items I see the potential for this to grow and proliferate. Function calling is a distinct and intermediate way to access enhanced functions and I think this way of describing what was a ""plugin"" denomination before is more suitable to distinct from agents and agentic llm dev.","MultimodalInjections","This is a reflection of steganography and steganophony attacks that I have seen used very much with the GPT-4o and more models. it requires specific filtering approaches and would be a good wake up call. I've always advocated to the fact that encrypting data and watermarks is easier when data is denser, and this captures the concept.","AgentAutonomyEscalation","Needless to say, attributing roles and privileges to agents and to the model itself when function calling happens are both critical and since the enterprise is thirsty about having automation happen I think this gains importance. The initial hype of LLM models Q&A is crossed and the next step is to see  it act by solving real issues, agents are exactly that.","AdversarialAIRedTeamingCyberOps","I praise not only this but more of this kind of risks, the real problem I want to communicate with this vote is: Red Teaming, Deep Fake and everything else that relates are impossible to withhold at model creation or securization time. I simply do not think these could be shifted left, while I care for the safety of AI use a lot, it's a cultural issue and not a technical issue. Reason for my proposal to set this as a cornerstone of each AI model as a whole (see Ideas in AI Exchange project charter)."
"2024/06/27 5:11:05 AM MDT","PromptInjection","Through integration of LLMs with other services, prompt injections can lead to various attacks like stealing of data or code execution. ","DevelopingInsecureSourceCode","Developing insecure code combined with overreliance on AI can lead to vulnerabilities in resulting programs. ","SystemPromptLeakage","System prompts may contain sensitive information, which could leak. ","SupplyChainVulnerabilities","Supply chain vulnerabilities may lead to execution of malicious code by including manipulated libraries. ","DeepfakeThreat","Deepfakes may be used for Phishing. ","VulnerableAutonomousAgents","Not clear. Too broad. "
"2024/06/27 7:08:02 AM MDT","AIAssistedSocialEngineering","","DeepfakeThreat","","BypassingSystemInstructionsUsingSystemPromptLeakage","","PromptInjection","","Overreliancerewrite","","SensitiveInformationDisclosure",""
"2024/06/27 8:08:04 AM MDT","PrivacyViolation","There is a lot of regulations on privacy, it is key produced outputs are compliant with them.","DangerousHallucinations","Common people see LLM as a magical way to have correct answers. Clearly identifying the dangerous hallucinations risk can lower the development of applications without hallucinations protections","","","","","","","",""
"2024/06/27 9:15:00 AM MDT","Unwanted-AI-Actions.md","","FunctionCallingAttack","","PromptInjection","","SensitiveInformationDisclosure","","ModelInversion","","AIAssistedSocialEngineering",""
"2024/06/27 9:15:40 AM MDT","Unwanted-AI-Actions.md","","MaliciousLLMTuner","","AIAssistedSocialEngineering","","","","","","",""
"2024/06/27 9:18:00 AM MDT","PromptInjection","","Unwanted-AI-Actions.md","","FunctionCallingAttack","","DangerousHallucinations","","SensitiveInformationDisclosure","","AIAssistedSocialEngineering",""
"2024/06/27 9:19:08 AM MDT","PromptInjection","","Unwanted-AI-Actions.md","","FunctionCallingAttack","","DangerousHallucinations","","SensitiveInformationDisclosure","","AIAssistedSocialEngineering",""
"2024/06/27 9:23:02 AM MDT","PromptInjection","","Unwanted-AI-Actions.md","","FunctionCallingAttack","","DangerousHallucinations","","SensitiveInformationDisclosure","","AIAssistedSocialEngineering",""
"2024/06/27 9:27:01 AM MDT","Unwanted-AI-Actions.md","","PromptInjection","","FunctionCallingAttack","","InsecureDesign","","InsecureInputHandling","","AIAssistedSocialEngineering",""
"2024/06/27 1:27:28 PM MDT","Unwanted-AI-Actions.md","","Unwanted-AI-Actions.md","","Unwanted-AI-Actions.md","","Unwanted-AI-Actions.md","","Unwanted-AI-Actions.md","","",""
"2024/06/27 2:11:49 PM MDT","EmbeddingInversion","I don't think enough attention is given to the risk of extracting data from enbeddings. I think that the prevalence of RAG workflows and other tools that leverage embeddings mean the attack surface could be very large.","AdversarialAIRedTeamingCyberOps","","DangerousHallucinations","","InsecureInputHandling","","MultimodalInjections","","SystemPromptLeakage","Too much overlap with Bypassing System Instructions - two could be combined."
"2024/06/27 2:34:59 PM MDT","EmbeddingInversion","new top level entry; it is inherent to genAI architectures (but different in nature from LLM01) and a high-impact due to sensitive data leakage risk","PromptInjection","remains a significant issue and highly exploited with many variants.

 I am wondering if ResourceExhaustion can be dotted-lined here (yes that naturally feels DoS type attack but can be due to broken prompts)","MultimodalInjections","i am not sure if this should be part of prompt injection or different, but it will become an issue as genAI systems become more complex. a variant of this is also LLM chaining (where some LLMs are used as protective controls in the flow of transactions - eg using ML model to mask data or to evaluate if the prompt is broken)","SupplyChainVulnerabilities","this should remain top level, this issue will only get magnified as the work on genAI models and architectures accelerates. ","VulnerableAutonomousAgents","i think the name is too generic, but there should be definitely entry on agents; the other entry on agent escalation should be folded here","DevelopingInsecureSourceCode","perhaps I don't understand the vulnerability but it feels too functional / internal to the LLM application.
if LLM is not fit for purpose then it should not be used, instead of trying to fix it with bolt-on controls"
"2024/06/27 2:41:37 PM MDT","DangerousHallucinations","The most concerning security issues show up even when users are behaving ""normally"". Model hallucinations are like this, and it's especially concerning when they can be dangerous - leading users to believe the wrong things or take the wrong actions.","DeepfakeThreat","Most systems are ultimately protected by people - and being able to create a fake representation of a person could break many contemporary security paradigms.","FunctionCallingAttack","As chatbots gain more power - like being able to call functions and change the behavior of downstream services - it greatly expands the risk profile of LLMs. They are now not just ferrying text in and out, but affecting change in downstream systems.","AdversarialInputs","There are two categories of Adversarial Inputs - one category are clearly harmful, and effective classification on inputs can protect the LLM from having to process them. The more worrying variety are adversarial inputs that seem innocuous but generate harmful LLM behavior. We don't have any good models right now of these kinds of inputs, and if an attacker discovers them, it could be very dangerous.","AIAssistedSocialEngineering","Social engineering attacks are already dangerous, and using AI attackers can create far more attacks that are increasingly sophisticated. This failure mode has less to do with AI than with existing security systems that will have to deal with both higher quality and quantity because of AI.","ResourceExhaustion","Resource Exhaustion is more of an infrastructure concern than an LLM or AI concern. It is anyway a general concern that all systems that do work based off of user input take, and I feel like there are methods to limit the resources that an LLM will take up on inference. It can also be bounded above given the size of the model. "
"2024/06/27 7:23:20 PM MDT","SensitiveInformationDisclosure","Models should minimize the amount of sensitive information used any way. The fact that would be able to be for disclosure is dangerous. It’s very bad if the LLM can disclose server secrets like keys and passwords ","PromptInjection","Similar to SQL and XSS, using the model to attack the server is really bad","ResourceExhaustion","Similar to a DOS attack but using the system against itself","BypassingSystemInstructionsUsingSystemPromptLeakage","","AdversarialInputs","","PrivacyViolation","This is too similar to my first choice in the list and considered and I consider it duplicated "
"2024/06/27 11:15:22 PM MDT","Unwanted-AI-Actions.md","","PromptInjection","","FunctionCallingAttack","","DangerousHallucinations","","SensitiveInformationDisclosure","","AIAssistedSocialEngineering",""
"2024/06/28 2:17:53 AM MDT","PromptInjection","","Unwanted-AI-Actions.md","","FunctionCallingAttack","","DangerousHallucinations","","SensitiveInformationDisclosure","","AIAssistedSocialEngineering",""
"2024/06/28 2:55:58 AM MDT","VulnerableAutonomousAgents","Excellent and well researched entry beyond the usual general worries about autonomy","MultimodalInjections","Excellent entry but we should make this part of the existing","SupplyChainVulnerabilities","Another great entry. Concrete details up to date and well researched ","DeepfakeThreat","","EmbeddingInversion","This a misunderstood and ignored entry so I welcome this candidate ","ModelInversion","Model inversion is near impossible in LLMs. Training Data Extraction is the correct and different risk  (see lateral  NIST adversarial ML taxonomy for an accurate distinction). The latter should be part of sensible data exposrure with more detailed explanations instead of a new entry "
"2024/06/28 3:10:20 AM MDT","SupplyChainVulnerabilities","","Unwanted-AI-Actions.md","","VulnerableAutonomousAgents","","FunctionCallingAttack","This is a great entry but most probably needs to be part of injections instead of a new entry ","AlignmentValueMismatch","","ResourceExhaustion","Should be part of the DoS entry Otherwise it s covered by existing app sec "
"2024/06/28 4:55:46 AM MDT","PromptInjection","","DeepfakeThreat","","DangerousHallucinations","","SensitiveInformationDisclosure","","BypassingSystemInstructionsUsingSystemPromptLeakage","","DevelopingInsecureSourceCode",""
"2024/06/28 7:06:48 AM MDT","VulnerableAutonomousAgents","","AlignmentValueMismatch","","FineTuningRag","","Unwanted-AI-Actions.md","","SupplyChainVulnerabilities","","InsecureDesign","Too generic"
"2024/06/28 7:09:52 AM MDT","VulnerableAutonomousAgents","","SupplyChainVulnerabilities","","DangerousHallucinations","","FunctionCallingAttack","","UIAccessControlManipulation","","AIAssistedSocialEngineering","Misuse, should be covered by unwanted actions"
"2024/06/28 7:11:31 AM MDT","EmbeddingInversion","","PrivacyViolation","","FineTuningRag","","VulnerableAutonomousAgents","","VulnerableAutonomousAgents","","",""
"2024/06/28 11:16:51 AM MDT","AdversarialAIRedTeamingCyberOps","AI red teaming is crucial for uncovering vulnerabilities in AI systems before malicious actors can exploit them. This proactive approach enhances the robustness and security of AI technologies, ensuring they can withstand and recover from attacks. Additionally, AI red teaming helps meet regulatory requirements, builds trust with users, and ensures ethical operation by identifying and mitigating potential harms. While AI red teaming could be a top-level entry due to its specialized nature requiring expertise in both AI and cybersecurity, it can also be integrated into a broader vulnerability management framework for a holistic approach to system security. Effective AI red teaming relies on interdisciplinary collaboration, continuous testing, and transparent reporting to improve industry standards and foster a culture of shared learning. Whether as an independent discipline or part of a larger framework, AI red teaming is essential for the safe and ethical deployment of AI technologies.","AgentAutonomyEscalation","Agent autonomy escalation occurs when an AI system gains more control or makes decisions beyond its intended scope, potentially leading to harmful outcomes. This issue is crucial for risk management, trust, safety, and ethics, as unchecked autonomy can result in unpredictable and dangerous behaviors. It could be a top-level entry due to its unique challenges related to AI control and oversight, requiring specific strategies to monitor and manage autonomous agents. Alternatively, it can be integrated into a broader AI vulnerability framework for a comprehensive risk management approach. Effective handling of this issue demands interdisciplinary collaboration, continuous monitoring, and clear accountability structures. Whether treated independently or as part of a larger framework, agent autonomy escalation is vital for the safe and ethical deployment of AI systems.","EmbeddingInversion","Embedding inversion, the process of reversing an embedding to retrieve original input data, poses significant privacy and security risks. It is crucial for data privacy, as it can expose sensitive information and undermine protections for individuals. Additionally, it presents security risks, allowing attackers to reconstruct confidential or proprietary data, leading to potential breaches and misuse. Protecting embeddings from inversion is essential for maintaining the integrity and trustworthiness of AI models. Embedding inversion could be considered a top-level entry due to its specific technical challenges and risks, requiring specialized techniques to secure embeddings against such attacks. Alternatively, it could be integrated into a broader AI vulnerability framework for a comprehensive risk management approach. Effective solutions demand advanced encryption methods, interdisciplinary collaboration between AI researchers, security experts, and privacy advocates, and continuous assessment to keep pace with evolving threats. Whether treated independently or as part of a larger framework, embedding inversion is a critical issue that must be addressed to ensure the privacy, security, and integrity of AI systems.","AlignmentValueMismatch","Alignment value mismatch is critical due to its potential ethical implications, operational efficiency concerns, and impacts on trust and acceptance of AI systems. When AI systems diverge from human values or goals, they can make decisions that contradict ethical norms, leading to harm or societal distrust. Ensuring alignment between AI behaviors and human intentions is essential not only for ethical reasons but also for maximizing the effectiveness and acceptance of AI applications. This issue could be considered a top-level entry because it involves fundamental challenges related to ethics, human-AI interaction, and societal impacts. Strategies to address alignment value mismatch include clear specification of human values in AI design, incorporating human oversight in decision-making processes, and continuous evaluation to maintain alignment over time. Whether tackled independently or as part of a broader vulnerability framework, addressing alignment value mismatch is crucial for promoting the ethical deployment and societal acceptance of AI technologies.","DangerousHallucinations","Dangerous hallucinations in AI systems represent a significant concern due to their potential to generate false, misleading, or harmful information. This issue is critical for several reasons: it can lead to the spread of misinformation, causing public confusion or panic, financial losses, or harm to individuals and society. Ensuring that AI outputs are accurate and trustworthy is essential for maintaining user trust and confidence in AI technologies. Addressing dangerous hallucinations could be considered a top-level entry because it involves specific technical challenges and ethical considerations related to AI's capability to generate and disseminate information. Effective mitigation strategies include developing robust detection mechanisms for harmful outputs, educating users about AI capabilities and limitations, and implementing regulatory frameworks to promote responsible AI deployment. Whether tackled independently or integrated into a broader vulnerability framework, mitigating dangerous hallucinations is crucial for fostering ethical and reliable AI applications in society.","InsecureDesign","Insecure design, while a critical concern in the realm of cybersecurity and AI, may not be appropriate as a top-level entry in our vulnerability list due to its broad and foundational nature. Insecure design encompasses a wide range of design flaws and vulnerabilities that can affect AI systems, such as poor authentication mechanisms, lack of encryption, or inadequate access controls. While these issues are crucial to address, they are often considered foundational aspects of cybersecurity rather than specific vulnerabilities unique to AI. Therefore, including insecure design as a top-level entry might dilute the focus on more specialized and AI-specific vulnerabilities that require distinct technical and ethical considerations. However, it remains essential to address insecure design within the broader context of AI vulnerability management to ensure robust cybersecurity practices are applied throughout AI system development and deployment."
"2024/06/28 5:05:19 PM MDT","DangerousHallucinations","I like breaking out hallucination into a top-level item and separating it from Overreliance.  Overreliance is a consequence, but the vulnerability comes from the model's propensity to hallucinate.  The mitigations should be around hallucination reduction.","SystemPromptLeakage","So many hacks seem to start here.  With leakage of, or overwriting the system propt.","VulnerableAutonomousAgents","I don't like the name of this one.  The vulnerability is that they're vulnerable?  But the concept of covering the specific vulnerabilities related to agents is critical.  We should explore further.","ResourceExhaustion","This is an improved version of our current Denial of service entry.  Including denial of wallet is crucial.","EmbeddingInversion","ModelInvesion (related to training data) and the other entry on EmbeddingInversation are covering seperate topics that I think we should combine into one topic about using Inversion attacks to exfiltrate data from the app.","AIAssistedSocialEngineering","An important topic, but not a vulnerability.  It's not appropriate for the Top 10 list, but could be important for other documents the group provides."
"2024/06/28 6:48:50 PM MDT","AgentAutonomyEscalation","Agent autonomy escalation in large language models poses significant risks including unintended actions, security breaches, and exploitation by malicious actors. It complicates accountability and adherence to policies and regulations, while also potentially leading to biased and unethical decisions due to reduced human oversight. By including it in the Top-level at the LLM Top 10, we emphasize the critical need for effective controls and monitoring to manage these risks, ensuring AI applications are secure, compliant, and ethical.","InsecureDesign","Insecure design in large language models leads to vulnerabilities that can be exploited by attackers, resulting in data breaches, unauthorized access, and manipulation of AI outputs. It undermines the reliability and trustworthiness of AI applications, posing risks to both users and organizations. Including insecure design in the Top 10 highlights the importance of integrating robust security measures from the outset, ensuring that AI systems are built to withstand threats and protect sensitive information. Top-level.","FunctionCallingAttack","Function calling attacks in large language models allow malicious actors to exploit the model's ability to execute or call functions, leading to unauthorized actions, data breaches, and system manipulation. These attacks can compromise the integrity and security of AI applications, making them vulnerable to exploitation. Including in the Top-level Top 10 underscores the need for stringent validation, monitoring, and control mechanisms to prevent unauthorized function execution and ensure the safe operation of AI systems.","BackdoorAttacks","Backdoor attacks in large language models enable attackers to insert hidden, malicious functionalities that can be triggered later to compromise the system, leading to data theft, unauthorized access, and manipulation of outputs. These attacks are particularly dangerous as they can remain undetected for extended periods, undermining the security and trustworthiness of AI applications. Should be included as Top-level in the OWASP Top 10 emphasizing the critical need for rigorous code audits, anomaly detection, and validation processes to identify and mitigate hidden threats, ensuring the robustness and integrity of AI systems.","DevelopingInsecureSourceCode","Developing insecure source code in large language models introduces vulnerabilities that can be exploited by attackers, resulting in data breaches, unauthorized access, and compromised system integrity. Poor coding practices increase the risk of introducing flaws that undermine the security and reliability of AI applications. It shows the importance of adopting secure coding standards, regular code reviews, and automated security testing to ensure that AI systems are built on a foundation of robust and secure code.","DeepfakeThreat","Should not be included simply because is a vulnerability create by AI not necessarily a risk to an LLM."
"2024/06/28 8:45:15 PM MDT","PrivacyViolation","","UnauthorizedAccessandEntitlementViolations","","AlignmentValueMismatch","","SupplyChainVulnerabilities","","UnauthorizedAccessandEntitlementViolations","","AIAssistedSocialEngineering","This isn't a problem with LLMs, any model that can generate text can be used in SE ops "
"2024/06/29 1:39:27 AM MDT","AgentAutonomyEscalation","I think a major challenge with autonomous agents is access control. Once the agent has access to the file system, additional tooling, and the internet, crossing these access boundaries can lead to dangerous outcomes.","SupplyChainVulnerabilities","I think the ecosystem around provenance of ML models, weights, and data is still in its infancy, which makes supply chain attacks and attractive attack vector for adversaries.","InsecureDesign","","InsecureInputHandling","","SensitiveInformationDisclosure","","MaliciousLLMTuner","Seems a bit niche to me. It can maybe be a part of Supply Chain Vulnerabilities "
"2024/06/29 5:56:20 AM MDT","PromptInjection","Creates too many opportunities for hackers to generate zero day attacks ","DeepfakeThreat","Obviously the mass manipulation of humans","AIAssistedSocialEngineering","Due to the high success rate of these types of attacks","BypassingSystemInstructionsUsingSystemPromptLeakage","Hi-jacking the model in this way threat actors can create dangerous implements that can cause harm.","PromptInjection","This remains a top priority in my eyes because of the unlimited potential of sensitive information to be compromised.","DangerousHallucinations","Hallucinations are part of using LLMs and usually I have found that they are very obvious especially when double checking to verify. Moreover, when due to operator error."
"2024/06/29 6:29:52 AM MDT","SystemPromptLeakage","This should be a new, top-level vulnerability

With LLM applications starting to contain much more context and information in the system prompt its leakage is becoming more and more dangerous. 

For example Custom GPTs (In the GPT store) contain the knowledge files contents in the system prompt (or the actual location in the VM to access the file). An attacker revealing this system prompt can fetch all the knowledge of the GPT.
In the same Custom GPTs, the system prompt also contains the actions (i.e. APIs) that the GPT can use, and those can also be uncovered by an attacker extremely easily.

With everyone building system prompts, and being completely unaware of the dangers while they're building them, system prompts are becoming bigger, more precise, and contain more and more information which can be incredibly sensitive. (like APIs, functions, and knowledge). It is our responsibility as a community to raise awareness to the dangers that those system prompts are exposed to.

In addition, if a system prompt is leaked it can easily be used to craft all sorts of elaborate prompt injections (direct & indirect) which will be much more robust and focused then the general ones.
For example an indirect prompt injection can be made incredibly robust by mentioning something the LLM saw in its system prompt (like a certain function it can use) to let the LLM know that this content is actually instructions.
This makes the system prompt a coveted prize every attacker would love to get their hands on.

The web is full of examples of leaked system prompts, its time to raise awareness to this vulnerability
","FineTuningRag","A new, top-level vulnerability

As RAG & Finetuning (RAG especially) become more popular, new vulnerabilities are being discovered. RAG poisoning for example is an important one, an attacker can easily mislead a user by simply sending them a simple file.

RAG also presents dangerous indirect prompt injection attacks  which can mislead the user even more. For example in Microsoft Copilot you can use an IPI to switch references, basically giving the user a false answer while showing him that it came from a file they trust.

With people relying more and more on LLMs, even for decision making, the ways an attacker can mess with the info the LLM outputs through the RAG and create a trustworthy forefront present an ever increasing threat","AgentAutonomyEscalation","This is a good extension to LLM08: Excessive Agency.

Excessive Agency isn't just about over permissions, it should be also about agents interrupting workflows, communicating with each other to create joint operations that weren't supposed to happen, and more.

As agents become more popular it will be a good idea to extend the dangers they might create","VulnerableAutonomousAgents","This is another vulnerability of agents but is different than excessive agency.

Talking about how agents can be manipulated more through their environment and by interacting with them rather than just by giving them extra permissions (even in complex ways like we emphasized in entry 3)

The example of Tay is very strong. Looking at how people can manipulate the agent's inclination to learn from interactions is not an obvious observation nor are things like that in the current LLM OWASP top 10  

As agents become more popular it's important we become aware of all the ways they might be vulnerable, not only excessive agency","ResourceExhaustion","This can be an extension to LLM04: Model Denial of Service

With LLMs becoming more widely deployed and used via APIs the cost of each request is becoming more apparent to many companies who are relying on the foundation models.

These costs can wrack up pretty fast, and even more than that an attacker can use the same tactics that are currently described in LLM04 to grow the vulnerable company's bill to enormous amounts quite easily

With more and more unaware developers deploying LLM applications and making them publicly available, awareness to how an attacker can overwhelm both the LLM and the company's bank account should become a top priority to anyone involved","AIAssistedSocialEngineering","It's off topic.

the first paragraph of the OWASP LLM project clearly states the purpose of the list:
""The OWASP Top 10 for Large Language Model Applications project aims to educate developers, designers, architects, managers, and organizations about the potential security risks when deploying and managing Large Language Models (LLMs).""

And that purpose is to educate about the risks of deploying and managing LLM applications. AI assisted social engineering, while posing a dangerous attacking tool, is not a risk of developing the applications but a way applications can be used by immoral players.

We can draw a parallel to network security and the internet. While the internet can be used for immoral and wrong purposes (selling drugs, scamming, etc.) those purposes don't pose a network security risk. 

Same with LLMs, they can be used in an immoral way, but these are not security risks for LLM applications (which are the purpose of this OWASP Top 10)

Therefore AI-assisted social engineering, while important, is off topic for this specific list."
"2024/06/29 7:30:57 AM MDT","AdversarialInputs","This can be folded with existing LLM01: Prompt Injection from v1.1 as both vulnerabilities use the same pathways with very similar objectives + v2 Candidate #28 System Prompt Leakage.","ResourceExhaustion","We are seeing more Objective being the resources used to run LLMs. Can be merged with v2 candidate #31 Unrestriced Resource Consumption.","IndirectContextInjection","Should be merged with v2 Candidate #20 Multimodal Injections ","EmbeddingInversion","I think there is value in merging this with v2 candidate #19 Model Inversion","BackdoorAttacks","Important that we don't only focus on the integration side of LLMs but the training/finetuning side also. Can be merged with v2 candidates #18 Malicious LLM Tuner. ","FineTuningRag","This covers a wide range of topics some of which might fall under reliability rather than vulnerability. eg: Outdated data isn't really a vulnerability"
"2024/06/29 9:55:26 AM MDT","AdversarialAIRedTeamingCyberOps","","BypassingSystemInstructionsUsingSystemPromptLeakage","","PromptInjection","","DangerousHallucinations","","VoiceModelMisuse","","DeepfakeThreat",""
"2024/06/29 12:49:16 PM MDT","PromptInjection","MALICIOUS INPUT MANIPULATION should merge these entries = AdversarialInputs + PromptInjection + MultimodalInjections","SensitiveInformationDisclosure","SENSITIVE INFORMATION DISCLOSURE should merge these entries = PrivacyViolation + SensitiveInformationDisclosure + ModelInversion + EmbeddingInversion","AgentAutonomyEscalation","INSECURE AGENT DESIGN should merge these entries = AgentAutonomyEscalation + UnauthorizedAccessandEntitlementViolations + VulnerableAutonomousAgents","SupplyChainVulnerabilities","SUPPLY CHAIN SECURITY is essential because foundational models are sourced and not built by AI app developers","FineTuningRag","RAG SECURITY is critical as the main design pattern yet should be broken down into several categories","AdversarialAIRedTeamingCyberOps","WEAPONIZATION should merge (to get excluded) the following entries = AdversarialAIRedTeamingCyberOps, AIAssistedSocialEngineering, AlignmentValueMismatch, MaliciousLLMTuner, DeepfakeThreat, MultimodelManipulation, VoiceModelMisuse"
